In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	406630257	char_move_step_hoof_31	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\char_move\char_move_step\char_move_step_hoof\char_move_step_hoof_31_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Footsteps\char_move_step_hoof\char_move_step_hoof_horse_FIRSTSTEPTRIGGER\char_move_step_horse_gallop\char_move_step_horse_03\char_move_step_hoof_31		2979
	406645183	wpn_mel_swing_staff_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\Weapons\wpn_mel\wpn_mel_swing_staff\wpn_mel_swing_staff_03_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Weapons\Melee\wpn_mel_swing\wpn_mel_swing_staff\wpn_mel_swing_staff_03		5749
	406746552	CHAFFINCH_COMMON_A_phrase_single_09	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\CHAFFINCH_COMMON_A_phrase_single\CHAFFINCH_COMMON_A_phrase_single_09_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Master_Ambience_System_MAS\mas_birds\mas_birds\mas_birds_settlement\02_loud_birds_europe_settlement\CHAFFINCH_COMMON_A_phrase_single\CHAFFINCH_COMMON_A_phrase_single_09		31323
	406824204	char_move_action_plate_10	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_action_plate\char_move_action_plate_10_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_martin_luther_00\char_move_action_plate\char_move_action_plate_10		14482
	406828444	VTB_clearingthroat_fMIAI_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\MICHAELA-MIAI\clearingthroat\VTB_clearingthroat_fMIAI_06_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_clearingthroat\MIAI\VTB_clearingthroat_fMIAI_06		17057
	406873090	VTB_laugh-hyst_mELAN_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ELIAS-ELAN\laugh-hyst\VTB_laugh-hyst_mELAN_03_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\temp_sequences\execution_sequence\crowd_cheer\VTB-m_laugh-hyst\ELAN\VTB_laugh-hyst_mELAN_03		19630
	406904817	VTB_talk-respond_fANJO_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\ANNA-ANJO\talk-respond\VTB_talk-respond_fANJO_05_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-f_talk-respond\ANJO\VTB_talk-respond_fANJO_05		1800
	406958684	VTB_thinking_mFEFL_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\FERDINAN-FEFL\thinking\VTB_thinking_mFEFL_01_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_pop_type\city_pop_type_burghers\city_pop_type_burghers_group\VTB-m_thinking\FEFL\VTB_thinking_mFEFL_01		6010
	406973473	Armor_TorsoHips_intense_loop_005	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Armor_TorsoHips_intense_loop\Armor_TorsoHips_intense_loop_005_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\audio_actors\armor_movement\Armor_TorsoHips_intense_loop\Armor_TorsoHips_intense_loop_005		29692
	407027593	MetalWood_WallDecoration_Handling_oneshot_007	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\MetalWood_WallDecoration_Handling_oneshot\MetalWood_WallDecoration_Handling_oneshot_007_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\metal_trinketOnWood_handling\MetalWood_WallDecoration_Handling_oneshot\MetalWood_WallDecoration_Handling_oneshot_007		5593
	407052654	VTB_coughing_mOSFV_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\OSCAR-OSFV\coughing\VTB_coughing_mOSFV_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\units_vo_infantry\unit_inf_vo_idle\VTB-m_coughing\OSFV\VTB_coughing_mOSFV_01		14914
	407225278	MetalMech_SpinnyGrinder_ChestEdition_Handling_inside_oneshot_004	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\MetalMech_SpinnyGrinder_ChestEdition_Handling_inside_oneshot\MetalMech_SpinnyGrinder_ChestEdition_Handling_inside_oneshot_004_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\MetalMech_SpinnyGrinder\MetalMech_SpinnyGrinder_ChestEdition_Handling_inside_oneshot\MetalMech_SpinnyGrinder_ChestEdition_Handling_inside_oneshot_004		216893
	407234968	amb_mammals_ungulate_hoof_scuff-14	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_ungulate_hoof\amb_mammals_ungulate_hoof_scuff\amb_mammals_ungulate_hoof_scuff-14_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_mammals_ungulate_hoof_scuff\amb_mammals_ungulate_hoof_scuff-14		9661
	407266274	VTB_thinking_mJABL_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JACOB-JABL\thinking\VTB_thinking_mJABL_01_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_pop_type\city_pop_type_burghers\city_pop_type_burghers_group\VTB-m_thinking\JABL\VTB_thinking_mJABL_01		3002
	407494508	amb_mammals_seal_vocal-28	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_seal_vocal\amb_mammals_seal_vocal-28_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_mammals_seal_vocal\amb_mammals_seal_vocal-28		7431
	407552793	VOXCheer_victory_exclamation_cheer_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXCheer_victory_exclamation_cheer_Mattias\VOXCheer_victory_exclamation_cheer_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_04_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\temp_sequences\execution_sequence\crowd_cheer\VOXCheer_victory_exclamation_cheer_Mattias\VOXCheer_victory_exclamation_cheer_Mattias_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_04		14142
	407567149	VTB_exclaiming-protest_mOSFV_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\OSCAR-OSFV\exclaiming-protest\VTB_exclaiming-protest_mOSFV_03_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VTB-m_exclaiming-protest\OSFV\VTB_exclaiming-protest_mOSFV_03		6647
	407725795	amb_hammering_courtyard_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\CITYAMB-TOOLBOX\amb_hammering_courtyard\amb_hammering_courtyard_03_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\02_loud\audio_actors\amb_hammering_courtyard\amb_hammering_courtyard_03		96351
	407787678	amb_base_forest_coniferous_gust_tone_10	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_base_forest_coniferous_gust_tone\amb_base_forest_coniferous_gust_tone_10_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience_MATTIAS\ca_base_gusts\base_gust freq\gust pan seq\01_left_spawn\01_left\amb_base_forest_coniferous_gust\amb_base_forest_coniferous_gust_tone\amb_base_forest_coniferous_gust_tone_10		126221
	408039970	Cloth_wool_small_Shaking_oneshots_019	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Cloth_wool_small_Shaking_oneshots\Cloth_wool_small_Shaking_oneshots_019_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\cloth_wool_small_movement\Cloth_wool_small_Shaking_oneshots\Cloth_wool_small_Shaking_oneshots_019		7786
	408044016	m_generic_mid_walla_loud_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_baseWalla\Renders\m_generic_mid_walla_loud\m_generic_mid_walla_loud_01_609966A6.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_walla\02_walla_loud\m_generic_mid_walla_loud\m_generic_mid_walla_loud_01		3352610
	408264370	Metal_metaltrinketDampened_metalspoon_Handling_loop_019	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_metaltrinketDampened_metalspoon_Handling_loop\Metal_metaltrinketDampened_metalspoon_Handling_loop_019_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\metal_small_trinket_handling\Metal_metaltrinketDampened_metalspoon_Handling_loop\Metal_metaltrinketDampened_metalspoon_Handling_loop_019		24151
	408301470	amb_base_forest_deciduous_gust_large_13	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_base_forest_deciduous_gust_large\amb_base_forest_deciduous_gust_large_13_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience_MATTIAS\ca_base_gusts\base_gust freq\gust pan seq\02_center_spawn\02_center\amb_base_forest_deciduous_gust\amb_base_forest_deciduous_gust_large\amb_base_forest_deciduous_gust_large_13		243470
	408365594	VTB_talk-whisper_mJOCL_09	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JONATHAN-JOCL\talk-whisper\VTB_talk-whisper_mJOCL_09_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_04_quietest\VTB-m_talk-whisper\JOCL\VTB_talk-whisper_mJOCL_09		65126
	408388109	VTB_effort-normal_fGARO_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\GABRIELLE-GARO\effort-normal\VTB_effort-normal_fGARO_06_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-f_effort-normal\GARO\VTB_effort-normal_fGARO_06		18925
	408393168	wpn_proj_hit_soft_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\Weapons\wpn_proj\wpn_proj_hit_soft\wpn_proj_hit_soft_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Weapons\Projectile\wpn_proj_hit_rnd\wpn_proj_hit_soft\wpn_proj_hit_soft_07		6514
	408422843	VTB_hurt-aggressive_mJEHE_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\hurt-aggressive\VTB_hurt-aggressive_mJEHE_07_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_aztec_00\volleys_freq_right\volley_right\hurts_left\mil_vox_hurt_big\JEHE\VTB_hurt-aggressive_mJEHE_07		11855
	408422844	VTB_hurt-aggressive_mJEHE_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JESSE-JEHE\hurt-aggressive\VTB_hurt-aggressive_mJEHE_07_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_hurt-aggressive\JEHE\VTB_hurt-aggressive_mJEHE_07		11889
	408544488	wpn_shield_handle_wood_small_19	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_shield_handle_wood_small\wpn_shield_handle_wood_small_19_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_aztec_00\loading_screen_aztec_melee\hits wood\wpn_shield_handle_wood_medium\wpn_shield_handle_wood_small_19		4031
	408640250	amb_churchbell_malta_stPaul_parish_phrase_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_churchbell_malta_stPaul_parish_phrase\amb_churchbell_malta_stPaul_parish_phrase_06_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_culture_artifacts\amb_churchbells_european\amb_churchbells_european_large\amb_churchbell_malta_stPaul_parish_phrase\amb_churchbell_malta_stPaul_parish_phrase_06		91001
	408660137	VTB_coughing_mJOCL_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JONATHAN-JOCL\coughing\VTB_coughing_mJOCL_01_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_coughing\JOCL\VTB_coughing_mJOCL_01		7665
	408725692	VTB_hurt-normal_mJOCL_12	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JONATHAN-JOCL\hurt-normal\VTB_hurt-normal_mJOCL_12_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\hurts\mil_vox_hurt_small\JOCL\VTB_hurt-normal_mJOCL_12		4752
	408752461	pistol_shot_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_andrew_bespoke\pistol_shot\pistol_shot_06_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\temp_sequences\theatre_sequences\sword_gasp_gun_gasp_applause\pistol_shot\pistol_shot_06		24004
	408841254	amb_mammals_jaguar_growl-07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_mammals_jaguar_growl\amb_mammals_jaguar_growl-07_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_mammals_jaguar_growl\amb_mammals_jaguar_growl-07		21333
	409012204	VTB_laugh-normal_mOSFV_05	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\OSCAR-OSFV\laugh-normal\VTB_laugh-normal_mOSFV_05_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_03_quiet\VTB-m_laugh-normal\OSFV\VTB_laugh-normal_mOSFV_05		13837
	409212312	Metal_coinage_MetalPlateDenseBig_drop_oneshot_033	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_coinage_MetalPlateDenseBig_drop_oneshot\Metal_coinage_MetalPlateDenseBig_drop_oneshot_033_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\metal_coin_handling\Metal_coinage_MetalPlateDenseBig_drop_oneshot\Metal_coinage_MetalPlateDenseBig_drop_oneshot_033		11729
	409314266	Leather_boot_small_PassingHand_oneshots_004	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Leather_boot_small_PassingHand_oneshots\Leather_boot_small_PassingHand_oneshots_004_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\cloth_clothes_leather_boot_handling\Leather_boot_small_PassingHand_oneshots\Leather_boot_small_PassingHand_oneshots_004		10945
	409314559	amb_anml_cow_moo_30	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_anml_cow_moo\amb_anml_cow_moo_30_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\OnMapObjects\Fauna\mammals\amb_anml_cow_moo\amb_anml_cow_moo_30		4038
	409498117	Metal_coinage_MetalPlate_pickup_oneshot_006	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Metal_coinage_MetalPlate_pickup_oneshot\Metal_coinage_MetalPlate_pickup_oneshot_006_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\metal_coin_handling\Metal_coinage_MetalPlate_pickup_oneshot\Metal_coinage_MetalPlate_pickup_oneshot_006		7946
	409788615	Book3_handling_oneshot_037	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\book3_handling_oneshot\Book3_handling_oneshot_037_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\books_general_handling\book3_handling_oneshot\Book3_handling_oneshot_037		25243
	409904330	wpn_mel_handle_halberd_42	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_mel_handle_halberd\wpn_mel_handle_halberd_42_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_white_mountain_00\loading_screen_white_mountain_melee\combat_foley\wpn_mel_handle_halberd\wpn_mel_handle_halberd_42		5679
	409934111	VTB_shocked_mSTMC_07	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\STRUAN-STMC\shocked\VTB_shocked_mSTMC_07_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_02_loud\VTB-m_shocked\STMC\VTB_shocked_mSTMC_07		13452
	409964146	TREECREEPER_SHORT_TOED_phrase_single_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\TREECREEPER_SHORT_TOED_phrase_single\TREECREEPER_SHORT_TOED_phrase_single_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Master_Ambience_System_MAS\mas_birds\mas_birds\mas_birds_forest\02_loud_birds_europe_forest\TREECREEPER_SHORT_TOED_phrase_single\TREECREEPER_SHORT_TOED_phrase_single_01		9410
	410038195	Cloth_soft_Pulling_phrase_003	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Cloth_soft_Pulling_phrase\Cloth_soft_Pulling_phrase_003_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\cloth_soft_moves\Cloth_soft_Pulling_phrase\Cloth_soft_Pulling_phrase_003		25806
	410119497	WOODLARK_phrase_single_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\WOODLARK_phrase_single\WOODLARK_phrase_single_06_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Master_Ambience_System_MAS\mas_birds\mas_birds\mas_birds_field\02_loud_birds_europe_field\WOODLARK_phrase_single\WOODLARK_phrase_single_06		37904
	410194301	VTB_talk-respond_mFEFL_03	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\FERDINAN-FEFL\talk-respond\VTB_talk-respond_mFEFL_03_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_pop_type\city_pop_type_burghers\city_pop_type_burghers_group\VTB-m_talk-respond\FEFL\VTB_talk-respond_mFEFL_03		2987
	410323222	Leather_sheath_small_Handling_oneshot_035	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Leather_sheath_small_Handling_oneshot\Leather_sheath_small_Handling_oneshot_035_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\cloth_leather_small_sheath_handling\Leather_sheath_small_Handling_oneshot\Leather_sheath_small_Handling_oneshot_035		24145
	410410807	guillotine_slide_impact_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\guillotine_slide_impact\guillotine_slide_impact_01_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\temp_sequences\execution_sequence\guillotine_slide_impact\guillotine_slide_impact_01		18493
	410417487	Wood_ChestCool_Handling_close_oneshot_010	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Wood_ChestCool_Handling_close_oneshot\Wood_ChestCool_Handling_close_oneshot_010_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\Wood_ChestCool_Handling\Wood_ChestCool_Handling_close_oneshot\Wood_ChestCool_Handling_close_oneshot_010		24865
	410469532	amb_anml_cat_meow_06	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_anml_cat_meow\amb_anml_cat_meow_06_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\amb_anml_cat_meow\amb_anml_cat_meow_06		2009
	410660192	char_move_step_hoof_20	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\char_move\char_move_step\char_move_step_hoof\char_move_step_hoof_20_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Footsteps\char_move_gallop_hoof\char_move_gallop_horse\char_move_step_hoof_20		3051
	410681369	VTB_barkingorder_mJOCL_15	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX-TOOLBOX\JONATHAN-JOCL\barkingorder\VTB_barkingorder_mJOCL_15_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Ambience\Contextual_ambience\Loading_screen_bespoke\loading_screen_aztec_00\volleys_freq_right\volley_right\VOXScrm_barked_order\JOCL\VTB_barkingorder_mJOCL_15		6500
	410751739	amb_wind_chimes_oneshots_14	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\amb_wind_chimes_oneshots_14_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\03_quiet\audio_actors\amb_wind_chimes_oneshots\amb_wind_chimes_oneshots_14		135278
	410767963	amb_anml_goose_honk_short_02	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\amb_anml_goose_honk_short\amb_anml_goose_honk_short_02_8214FF25.wem		\Actor-Mixer Hierarchy\Ambience_ROBERT\OnMapObjects\Cities\city_culture_domestic_animals\amb_anml_goose_honk\amb_anml_goose_honk_short\amb_anml_goose_honk_short_02		2758
	410807763	char_move_gear_metal_xheavy_27	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_metal_xheavy\char_move_gear_metal_xheavy_27_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_detail\char_move_gear_metal_xheavy\char_move_gear_metal_xheavy_27		8574
	410860862	VOXEfrt_hurt_big_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_15	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXEfrt_hurt_big_Tobey\VOXEfrt_hurt_big_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_15_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Vocalisations\hurts\mil_vox_hurt_big\VOXEfrt_hurt_big_Tobey\VOXEfrt_hurt_big_Tobey_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_15		9205
	411018708	Cloth_wool_small_Shaking_oneshots_021	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\PASTLIFE-TOOLBOX\Cloth_wool_small_Shaking_oneshots\Cloth_wool_small_Shaking_oneshots_021_8214FF25.wem		\Actor-Mixer Hierarchy\Sound Library\Sound Library SPL\urban_sounds\04_quietest\audio_actors\cloth_wool_small_movement\Cloth_wool_small_Shaking_oneshots\Cloth_wool_small_Shaking_oneshots_021		12613
	411021077	char_move_loco_chainmail_16	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\Infantry\char_move\char_move_loco\chainmail\char_move_loco_chainmail_16_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\cavalry_move_loco\char_move_loco_chainmail\char_move_loco_chainmail_16		15725
	411026462	char_move_action_leather_21	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_action_leather\char_move_action_leather_21_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_action\char_move_action_leather\char_move_action_leather_21		19895
	411027181	char_move_gear_metal_xheavy_41	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\char_move_gear_metal_xheavy\char_move_gear_metal_xheavy_41_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Movement\char_move_detail\char_move_gear_metal_xheavy\char_move_gear_metal_xheavy_41		9015
	411040603	wpn_shield_handle_metal_large_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\Military\wpn_shield_handle_metal_large\wpn_shield_handle_metal_large_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Weapons\Shield\wpn_shield_handle\wpn_shield_handle_metal_large\wpn_shield_handle_metal_large_01		10253
	411059367	fs_barefoot_dirt_scuff_04	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\fs\fs_barefoot_dirt_scuff\fs_barefoot_dirt_scuff_04_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Footsteps\char_move_fs_startstop\char_move_fs_scuff\fs_surface_barefoot_scuff\fs_barefoot_dirt_scuff\fs_barefoot_dirt_scuff_04		4667
	411070273	GROUSE_BLACK_cooing_01	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\amb\spot\bird\europe\GROUSE_BLACK_cooing\GROUSE_BLACK_cooing_01_D8F20E6A.wem		\Actor-Mixer Hierarchy\Ambience\Master_Ambience_System_MAS\mas_birds\mas_birds\mas_birds_field\02_loud_birds_europe_field\GROUSE_BLACK_cooing\GROUSE_BLACK_cooing_01		7862
	411080347	wpn_proj_handle_bow_long_22	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\wpn_proj_handle_bow_long\wpn_proj_handle_bow_long_22_D8F20E6A.wem		\Actor-Mixer Hierarchy\Military\OnMapUnits\Weapons\Melee\wpn_handle\wpn_proj_handle_bow_long\wpn_proj_handle_bow_long_22		6406
	411107365	VOXEfrt_hurt_big_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_15	E:\Repos\Wwise\wwise_caesar\.cache\Windows\SFX\VOX\VOXEfrt_hurt_big_Rob\VOXEfrt_hurt_big_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_15_8214FF25.wem		\Actor-Mixer Hierarchy\Vox-ToolBox\Vox-ToolBox SPL\vox_single\vox_01_loudest\VOXEfrt_hurt_big\VOXEfrt_hurt_big_Rob\VOXEfrt_hurt_big_Rob_PDX-MAWE_ANRY_Vox_Toolbox_Neumann_TLM_103-CU-INT_15		5802
